CityID,CityName,PlaceName,PlaceRating,DistFromCity,PlaceDesc
20,Delhi, 13. Lodhi Garden ,3.8, 8 km  from city center ," Lodhi Gardens is a city park placed in New Delhi, spanning over 90 acres. It is a luscious garden that houses the tombs of Sayyid ruler Mohammed Shah and Lodhi King Sikandar Lodhi. It is situated between Khan Market and Safdarjung's Tomb on Lodhi Road and is a favorite spot for morning walks for the Delhiites. "
20,Delhi, 15. Shop at Chandni Chowk ,4.3, 2 km  from city center ," One of the oldest markets in Old Delhi, Chandni Chowk is still an important historical site renowned for the availability of every kind of goods as well as food. It was Constructed in the 17th century by mughal ruler of India Shah Jahan. It is situated opposite the Red Fort and provides a view of the Fatehpuri Mosque. "
20,Delhi, 16. Shop & Eat at Dilli Haat ,3.0, 10 km  from city center ," Designed to invoke the ambience of a traditional village fair, Dilli Haat is every shopper’s paradise, a foodie’s haven and the cultural magnet of the metro city. A flamboyant mix of vibrant colours and varied cultures, the bazaar is located in the commercial centre of South Delhi, bang opposite to the INA Market. "
20,Delhi, 18. Gurudwara Bangla Sahib ,3.9, 5 km  from city center ," Gurudwara Bangla Sahib is one of the most important Sikh gurdwara, aka Sikh house of worship, in Delhi, India and known for its association with the eighth Sikh Guru, Guru Har Krishan, as well as the pool inside its complex, known as the 'Sarovar.' It was first built as a small temple by Sikh General Sardar Bhagel Singh in 1783, who supervised the construction of nine Sikh shrines in Delhi in the same year, during the reign of Mughal Emperor, Shah Alam II. "
20,Delhi, 20. Rail Museum ,3.0, 10 km  from city center ," Located in the vicinity of Chanakyapuri, the Rail Museum aims to preserve the 163 years old railway heritage of India. Popularly known as the National Railway Museum, the museum is spread over 10 acres of land and houses some fantabulous railway memorabilia.  "
20,Delhi, 21. Nizamuddin Dargah ,3.8, 9 km  from city center ," This is the holy shrine of Muslim Sufi Saint Nizamuddin Chisti. The tombs of many other people from the Mughal era are present in the same area, which surround a tank. Known to be one of the top-visited places in Delhi, a vibe of spirituality and serenity seems to be omnipresent at the Hazrat Nizamuddin Dargah, where you can find throngs of devotees even in the later hours of the evening. "
20,Delhi, 22. Jantar Mantar ,4.3, 4 km  from city center ," Located in New Delhi, the Jantar Mantar was one of the five sites built by Maharaja Jai Singh II of Jaipur. The site consists of 13 architectural astronomy instruments. The main purpose of the observatory was to compile the astronomical tables and to predict the movement and timings of the sun, moon and planets.  "
20,Delhi, 23. Tour the National Zoological Park ,4.3, 8 km  from city center ," Also known as Chidiya Ghar, Delhi Zoo is a favourite weekend spot among adults and children. From biggest cats to the tiniest birds, the zoo has all kinds of animals and birds. It has canteens inside for the visitors and battery-operated vehicles. "
20,Delhi, 24. Mehrauli Archaeological Park ,3.8, 16 km  from city center ," The Mehrauli Archaeological Park is a 200-acre archaeological site home to more than 100 magnificent monuments, and tombs from the 10th century to the British era. Some prominent monuments here are tombs of Balban and Quli Khan, Jamali Kamali mosque, and Rajon ki Baoli among others. "
20,Delhi, 25. Kingdom of Dreams ,4.0, 26 km  from city center ," The Kingdom of Dreams, also known as KOD sits majestically in Gurugram (Previously Gurgaon) and is India's first live entertainment, leisure and theatre destination. It is a magnificent structure and glitters merrily in sector 29. It offers visitors a taste of contemporary and modern India through the means of interactive tableaus, galleys, and arts.  It is currently becoming one of the best places in Delhi for tourists and locals alike. "
20,Delhi, 26. Mughal Gardens ,3.0, 6 km  from city center ," Popularly known as the “soul” of the Presidential Palace, the Mughal Gardens are located inside the Rashtrapati Bhawan Complex. Designed by Sir Edwin Lutyens in the year 1917 for Lady Harding, the gardens cover a vast area of 13 acres and are a wonderful incorporation of Mughal architecture with that of British style. The gardens are also open for a certain time in the year and hence make amongst the most-sought places to visit in Delhi. "
20,Delhi, 27. Rashtrapati Bhavan ,4.4, 6 km  from city center , Rashtrapati Bhawan is a famous monument of the British Empire which was said to be the palace of the Viceroy of India. It is now the home of the President of India. It is considered to be the best-known monument in India next to Taj Mahal and Qutub Minar.  
20,Delhi," 28. Jama Masjid, Delhi ",4.4, 2 km  from city center ," Jama Masjid is the largest mosque in India built by Mughal Emperor Shah Jahan. The mosque hosts thousands of pilgrims each year on the holy occasion of Eid to offer special Namaz in the morning. Non-Muslims are not allowed inside the Masjid during Namaz offerings. One of the top attractions and best places to visit in Delhi, Jama Masjid gets a lot of tourist crowd other than the religious crowd. "
20,Delhi, 29. Pick the Trends at Sarojini Market ,3.0, 10 km  from city center ," Vibrantly coloured clothes strewn all over, tiny food stalls cramped in every nook, deafening cacophony of the salesboys and a pandemic compact environment- welcome to Sarojini Nagar, the most hep and trendy market of Delhi.  "
20,Delhi, 30. Party at the Connaught Place ,4.3, 4 km  from city center ," Officially named Rajiv Chowk, Connaught Place is better known as CP amongst the locals. It is one of the largest commercial and business centers in Delhi, and has been designed in two concentric circles namely Connaught's Inner Circle and Connaught's Outer Circle. Known since British era, this market has its own elegance. Known to be the most iconic structure from Lutyens Delhi, this is also among one the top places to visit in Delhi. "
20,Delhi, 31. Roam around the Shopping Markets ,3.6, 2 km  from city center ," Delhi is known to be shoppers' paradise. For almost everything, you will find a great market for the best price. "
20,Delhi, 32. ISKCON (Hare Krishna) Temple ,3.8, 13 km  from city center ," This temple was opened back in 1998; it is located at Hare Krishna Hills, in the East of Kailash area of New Delhi, India. A very well-known Lord Krishna temple for inner peace. Its followers believe in Srila Prabhupada. As one of the biggest temple complexes in India. It has numerous rooms for priests and service renders. Many halls are used for its administration purposes. It is divided into four broad units. "
20,Delhi, 33. Savour the food of Khan Market ,3.8, 7 km  from city center ," Khan Market is one of the hot spot and posh market in Delhi which serves as a perfect place for friends and family to hangout. Known to be one of the top places to visit in Delhi, the market has successfully held the essence of its original structure even in the times of rapid modernization. If you need to hang out late at night, Khan Market is the place for you as remains open till 12:00 AM.  "
20,Delhi, 34. A Different World in Paharganj ,3.0, 2 km  from city center ," Replete with travellers, both Indians and foreign, Paharganj is the most chaotic, noisy, dirty and yet the most vibrant market of Delhi. Dotted with umpteen hotels, brothels, cheap bars, and ultra cheap restaurants; the labyrinthian alleys of Paharganj have a lot more to offer than visible to the naked eye.  "
20,Delhi, 36. Enjoy the Colours of Lajpat Nagar ,3.0, 11 km  from city center ," Lajpat Nagar is a bustling and colourful neighbourhood in South Delhi which is best known for the Lajpat Nagar Central Market where many come to experience the thrill of the genuine Delhi life. One visit and you'll know how lively the place is and this can be seen by the flamboyant goods on sale, the brilliant evening lights, the rushing inhabitants and the sounds of the ever so busy streets.  "
20,Delhi, 37. Safdarjung Tomb ,3.0, 9 km  from city center ," Built in 1754, during the reign of Mughal Emperor- Ahmad Shah Bahadur, the namesake tomb is dedicated to the Prime Minister of the court- Safdarjung. Located in the heart of the city, at the junction of Safdarjung Road and Aurobindo Marg, the monument is a low-key tourist attraction of the city.  "
20,Delhi, 38. Admire the architecture of Purana Qila ,3.0, 7 km  from city center ," Stoically standing in the placid vicinity of Indraprastha, Purana Qila or the Old Fort is a masterpiece of the ancient glory and sterling architecture of the bygone Mughal Empire, and is one of the oldest forts in Delhi. Built on the banks of river Yamuna and spread over a vast 1.5 kms of area, the monument has tons of myths and legends of the medieval era attached to it.  "
20,Delhi, 40. Stroll through Pragati Maidan ,3.8, 7 km  from city center ," Pragati Maidan, situated at Mathura Road, is a vast exhibition center of Delhi. With an exhibit area of 150 acres, it serves as an important attraction of Delhi.  "
20,Delhi, 41. Rajghat ,3.8, 5 km  from city center ," Rajghat is a place where Mahatma Gandhi, Father of the Nation was cremated followed by his assassination in year 1948. Visitors from all around the world come here to pay their homage.  "
20,Delhi, 42. National Museum ,3.0, 6 km  from city center ," Also known as the National Museum of India, the National Museum in New Delhi is one the largest museums in India, situated on the corner of the Janpath and Maulana Azad Road. Established in 1949, the blueprints of the majestic repository were prepared by the Gwyer Committee set up by the Government of India in 1946. "
20,Delhi, 43. Kuchesar ,3.5, 69 km  from city center ," Kuchesar is a tiny village in Bulandshahr district of Uttar Pradesh, at a distance of 80 km from Delhi and is popular for its Mud Fort, now restored as a heritage resort. "
20,Delhi, 45. Tughlaqabad Fort ,3.0, 17 km  from city center ," Tughlaqabad Fort is one of the finest specimens of pure Islamic architecture and has the touch of Sultanate sturdiness about its fortifications. Popular as one of the best-visited places in Delhi, the entire premise takes around an hour or two to look around and offer great opportunities for history enthusiasts and shutterbugs.  "
20,Delhi, 46. Teen Murti Bhavan (Nehru House) and Nehru Planetarium ,3.3, 7 km  from city center ," Once served as the home of Pt. Jawaharlal Nehru for 16 years, today, the Teen Murti Bhavan houses various institutions like the Nehru Memorial Museum and Library and the office of Jawaharlal Nehru Memorial Fund. One of the four Nehru Planetariums is also located within the grounds of the house. "
20,Delhi, 47. Rajpath ,3.8, 6 km  from city center ," Running from Rashtrapati Bhavan on Raisina Hill, all the way through Vijay Chowk and India Gate to the National Stadium, Rajpath is a long ceremonial boulevard in New Delhi. Considered to be one of the most important roads in India, it is where the annual Republic Day parade takes place on 26 January. While Rajpath stands for the King's Road, Janpath, which stands for People's Road, also crosses the road. Running in the east-west direction, the avenue is lined on both sides by huge lawns, canals and many rows of trees. "
21,Wayanad, 1. Banasura Dam ,4.3, 16 km  from city center ," Lying in the lap of the Banasura hills in the Wayanad district is the picturesque Banasura Sagar dam. Banasura Dam is the largest earthen dam in the country and the second-largest in Asia. The view of the sprawling reservoir from the top of the dam is breathtaking. Adventures like speed boating are readily available, and a trek up to the Banasura Peak is filled with streams, diverse flora, fauna, lush tropical green and majestic waterfalls. An earthen dam, also known as an embankment dam is created by placing mounds of clay, sand, rock or soil. The view of Banasura Lake from the top of the hill is mesmerising. "
21,Wayanad, 2. Wayanad Wildlife Sanctuary ,4.2, 21 km  from city center ," Wayanad Wildlife Sanctuary is the second largest wildlife sanctuary in Kerala and comprises of rare as well as endangered species of both flora and fauna. It is surrounded by the protected areas of Mudumalai in Tamil Nadu as well as Nagarhole and Bandipur in Karnataka. Founded in the year 1973, the wildlife sanctuary is an integral part of the Nilgiri Biosphere Reserve which was the first biosphere out of the 14 present in India. The sanctuary is spread over an area of 345 square km and comprises of two parts namely Upper Wayanad and Lower Wayanad. Eucalyptus, as well as bamboo trees, are grown in the region. "
21,Wayanad, 3. Chembra Peak ,4.2, 17 km  from city center ," With a height 2100 m, the Chembara peak is an attractive destination for Campers and Mountaineers. Many guided expeditions are conducted to the tallest summit of Wayanad. "
21,Wayanad, 4. Edakkal Caves ,4.3, 18 km  from city center ," Famous for its exquisite rock and wall carvings, this pre-historic Edakkal Caves measures 96 ft long and 22 ft wide. You need to trek for one and half hour to hit the cave entrance, and another 45 minutes to reach the mouth of the cave.



Boating cost: Pedal boat (Rs 30/2 people, Rs 50/4 people), Row boat (Rs 50/4 people) and Kayaking (Rs 100/30 minutes) "
21,Wayanad, 6. Soochipara Falls ,4.2, 23 km  from city center ," Soochipara Falls is a three-tiered waterfall, which cascades at its best between the months of June and January. The site is also popular with rock climbers apart from picnickers. "
21,Wayanad, 8. Kuruva Dweep ,3.5, 13 km  from city center , Situated on the tributaries of river Kabani is the Kuruva Island surrounded by a picturesque view of enchanting evergreen forests. The site is popular among those seeking a quiet get-away from the hustle bustle of the cities. 
21,Wayanad, 9. Sulthan Bathery ,4.2, 18 km  from city center ," Once known as an important strategic location in the Malabar region, Sulthan Bathery is now the largest town in Wayanad district which is known for its tourism and commercial activities. 

The main attractions for the tourists are the pre-historic caves, jungle trails, sparkling streams and rivers and lush greenery of the undulating hills, along with many options to explore the city and its surroundings. "
21,Wayanad, 10. Pookot Lake ,3.6, 20 km  from city center , Lying just 3 km south of Vythiri is a natural fresh water lake unspoiled by human habitation and activities. The Pookode lake tourist resort is famous for its aquarium and green house. Visitors can enjoy a boat ride in its calm waters. Kayaking in the lake is another sought after activity. 
21,Wayanad, 12. Chain Tree ,3.2, 23 km  from city center ," Chain Tree is a popular Ficus, which has many myths associated with it. According to one of the legends, the road up was built by a foreign engineer but the route was given to him by a local tribal youth who was shot to death by the engineer. "
22,Haridwar, 1. Ganga Aarti ,4.6, 1 km  from city center ," The Ganga Aarti in Hardwar is performed at the Har-ki-Pauri Ghat.  It is a ritual of light and sound where the priests perform prayers with bowls of fire and the ringing of the temple bells. The aarti is organised twice a day, every morning at sunrise and every evening at sunset. "
22,Haridwar, 2. Har Ki Pauri ,4.3, 1 km  from city center ," Regarded as one of the most sacred Ghats in Haridwar and India, Har Ki Pauri is a revered landmark and is visited by devotees and visitors in large numbers seeking the blessings of the Holy Ganga by offering their prayers.  A dip in the river Ganges here is believed to wash away one's sins. "
22,Haridwar, 3. Chandi Devi Temple ,4.4, 2 km  from city center ," Devoted to Lord Durga's form Chandi, this ancient hill-top temple is famous for its wish fulfilling belief. You can reach the temple using Udan Khatola aka the ropeway or trek 45 minutes up the steep stairway. "
22,Haridwar, 4. Mansa Devi Temple ,4.3, 1 km  from city center ," The Mansa Devi Temple is a famous temple in Haridwar in Uttarakhand that is dedicated to the goddess Mansa Devi, who is considered to be a form of Shakti and is believed to have emerged from Lord Shiva's mind. It is one of the 'Panch Tirths' or the five pilgrimages in Haridwar. The ropeways that lead up to it is also a popular attraction. "
22,Haridwar, 5. Chilla Wildlife Sanctuary ,4.2, 26 km  from city center ," Famous for its wildlife, especially for tigers and elephants, Rajaji National Park is a Tiger Reserve. It is spread over 3 districts of Uttarakhand including Dehradun, Haridwar and Pauri Garhwal. Apart from the Jeep Safari and Elephant Safari, the 34 km jungle track is a major attraction here. "
22,Haridwar, 7. Bharat Mata Mandir ,3.9, 5 km  from city center ," The Bharat Mata Mandir in Haridwar is dedicated to India as a country. The temple has a massive map of Mother India on the ground, denoting the statue of the mother of India depicted as a four-armed Hindu goddess wearing saffron-coloured robes, holding a book, sheaves of rice, a mala, and a white cloth.  "
22,Haridwar, 8. Daksha Mahadev Temple ,3.9, 3 km  from city center ," A famous temple in Kankhal, Haridwar Daksha Mahadev Temple is dedicated to Lord Shiva. The temple is named after King Daksha Prajapati, the father of Goddess Sati. Also known as Daksheswara Mahadev Temple, it houses the Yajna Kund and the Daksha ghat on the left of the main temple where devotees take a dip in the holy Ganga River. "
22,Haridwar, 10. Sapt Rishi Ashram ,3.7, 6 km  from city center ," Famous for having hosted 7 great sages- Kashyapa, Vashishta, Atri, Vishwamitra, Jamadagi, Bharadwaja and Gautam, this ashram is well known for its tranquil atmosphere ideal for meditation. It is also believed that Ganga split herself into seven currents at this spot. "
22,Haridwar, 13. Vaishno Devi Temple ,3.8, 5 km  from city center ," A replica of the Vaishno Devi temple in Kashmir, the temple is marked by tunnels and caves that lead to the inner sanctum containing the shrine of Goddess Vaishno Devi. This is also one of the Shakti Peethas temples. "
22,Haridwar, 19. Maya Devi Temple ,3.8, 0 km  from city center ," Built in the 11th century, the Maya Devi temple in Haridwar is one of the oldest temples in India. It is dedicated to Hindu goddess Maya and is also one of the three Shaktipeeth, believed to be the place where the heart and navel of Goddess Sati fell.  "
22,Haridwar, 20. Bara Bazar ,3.2, 28 km  from city center ," Being primarily a pilgrimage destination, Haridwar has numerous shops along its streets selling all essentials that a pilgrim would need. Bada Bazar in Haridwar is great place to shop for wooden items and handicrafts. "
22,Haridwar, 35. Local Markets ,3.2, 6 km  from city center , Local shops in Haridwar sell all the essentials that a pilgrim would need. 
23,Mahabaleshwar, 1. Elephant's Head point ,4.3, 3 km  from city center ," Elephant's Head Point is one of the most picturesque viewpoints in Mahabaleshwar which is famous for the stunning view of the Sahyadri ranges. Also known as Needle's Point, this famous tourist spot is best visited during sunrise and sunset.  "
23,Mahabaleshwar, 2. Chinaman's falls ,3.6, 1 km  from city center ," A visit to Mahabaleshwar is less or more incomplete without witnessing the tantalizing descend of the Chinaman's fall, one of the most significant falls in the state. "
23,Mahabaleshwar, 3. Dhobi waterfall ,3.6, 2 km  from city center ," These set of fascinating waterfalls connect Lodwick and Elphinston point and further join petit road with Old Mahabaleshwar road. 
Surrounded by greenery and rocks, these are ideal for a surreal experience amidst nature. "
23,Mahabaleshwar, 4. Arthur's seat ,3.6, 8 km  from city center ," Arthur's Seat is one of the most popular viewpoints in Mahabaleshwar, located around 13km away. Also known as the Suicide Point, it is popular as the Queen of all points as it offers the most mesmerizing and fascinating view of the dense valleys of Brahma-Arayana and the Savitri river. "
23,Mahabaleshwar, 5. Venna Lake ,4.3, 2 km  from city center ," Venna Lake is a scenic manmade lake in Mahabaleshwar. The lake offers rowboats, and paddleboats ride to the visitors and hence is usually very crowded. There is horse riding and rides for children such as merry go round and the toy train. There are a number of eateries around the lake famous for street food like corn, bhelpuri and fresh fruits like mulberries, strawberries and carrots. "
23,Mahabaleshwar, 6. Wilson Point ,3.6, 2 km  from city center ," Wilson Point is the highest point in Mahabaleshwar, situated at an altitude of 1439m. Also famous as the Sunrise Point, it is a famous tourist attraction for viewing stunning sunrise. Wilson Point is a vast plateau comprising of three watchtowers which offers stunning panoramic view. "
23,Mahabaleshwar, 7. Mahabaleshwar Temple ,3.8, 5 km  from city center ," Dedicated to Lord Shiva Shankar, the highlight of this temple resides in a 500 year old, self originated Shivalinga, said to be superior to the 12 Jyothi Lingams. "
23,Mahabaleshwar, 8. Panchgani ,3.2, 15 km  from city center ," Deriving its name from the five hills surrounding it, Panchgani is a popular hill station near Mahabaleshwar, famous for its various sunset/sunrise points and scenic valley view.  "
23,Mahabaleshwar, 9. Tapola ,3.7, 16 km  from city center ," Situated in Mahabaleshwar, Tapola is a satellite village famed as the 'Mini Kashmir'. It has some of the most picturesque scenic beauty which makes it an ideal destination for a back to nature experience. "
23,Mahabaleshwar, 10. City Shopping ,3.0, 1 km  from city center ," While in Mahabaleshwar, essentials include the freshest of strawberries and raspberries that the town is known for. Also take home jellies, honey, jams and more. 
One can also shop for handicrafts, leather items, Kolhapuri footwear and much more from the Town Bazaar. "
23,Mahabaleshwar, 11. Elphinstone Point ,3.3, 6 km  from city center ," Elphinstone Point is one of the highest viewpoints in Mahabaleshwar. It is famous for the stunning view of Pratapgad Fort, Koyna Valley and the nearby areas. It is also the origin point of the Savitri River. "
23,Mahabaleshwar, 12. Pratapgad fort Trek ,3.8, 41 km  from city center ," Pratapgad is a hill fort in Maharashtra. Situated close to the famous hill station of Mahabaleshwar in the district of Satara, the citadel rises to an elevation of about 3500 feet from the ground. "
23,Mahabaleshwar, 13. Connaught Peak ,3.2, 3 km  from city center ," The second highest peak in the hills is located on the old Mahabaleshwar road offering a winning view of the Venna lake & Krishna valley. 
The peak was renamed as Connaught after the Duke of Connaught found himself in complete awe and admiration of the area. "
23,Mahabaleshwar, 14. Lingmala Falls ,3.8, 4 km  from city center ," The Lingmala Waterfall is a breathtaking and absolutely awe-inspiring waterfall that is situated on the Mahabaleshwar-Pune Road. Located just beside the forest Bungalow of Lingmala, the waterfalls provides a view of the beautiful Dhobi Waterfall as well as Chinaman's Waterfall. "
23,Mahabaleshwar, 15. Morarji Castle ,3.2, 1 km  from city center ," Yet another captivating sight in Mahabaleshwar, the Morarji Castle is built in colonial British style of architecture. Having a rich history, it is believed that Mahatam Gandhi once stayed at this place. A drive around the place and you can view some of the most exotic colonial structures. "
23,Mahabaleshwar, 16. Helen's point ,3.2, 2 km  from city center ," Helen's Point, also referred to as the Blue Valley, is another viewpoint in Mahabaleshwar. It is known for its scenic beauty dotted by small huts, deep valleys and cascading waterfalls. Krishna river flowing through the heart of the area is the main attraction. "
23,Mahabaleshwar, 17. Koyna Valley Trek ,3.5, 1 km  from city center ," The beautiful clear lake and the thick mysterious forests make Koyna valley the most sought after trekking destination of Maharashtra for weekend getaways and nature enthusiasts. With numerous peaks lining its edges and India's largest hydroelectric dam at a stone's throw, this valley becomes an undeniable favorite for adventure lovers. "
23,Mahabaleshwar, 18. Lodwick Point ,3.8, 3 km  from city center , Lodwick Point which lies 5 km to the west of Mahabaleshwar is a vantage point which provides an unmatched view of Pratapgarh Fort and Elphinstone Point. There is a huge statue of Lord Lodwick situated on the site. 
23,Mahabaleshwar, 19. Tiger's Spring ,3.2, 3 km  from city center ," The natural thermal spring near River Savitri, it is believed to be infused with spiritual powers. A 10 minute walk away from the Arthur's point, the shallow waters are ideal to experience and spend a solitary relaxing time amidst natures gift. "
23,Mahabaleshwar, 20. Bombay point ,3.2, 2 km  from city center ," Bombay Point is located alongside Mumbai-Goa highway, and offers enticing views of the sunset. Ideal for afternoon picnic spot, people flock here in groups or as couples to spend some relaxed and enjoyable time, fascinated by all that''s around. "
23,Mahabaleshwar, 21. Arthur's Seat Trek ,3.5, 7 km  from city center ," Chandragad is a hill fort in Maharashtra, while Arthur Seat is a hill point in the Mahabaleshwar range of mountains. These two destinations are often visited together and they make for a thrilling trekking experience. "
24,Kasol, 1. Manikaran Gurudwara ,4.5, 4 km  from city center ," Located hardly 15 minutes from Kasol, Manikaran Gurudwara lies deftly on the banks of the Parvati River. It serves as a major pilgrim centre for Hindus and Sikhs. There are three hot springs where one can take a bath. The water in these springs contains sulphur which is capable of curing diseases. The water is hot enough to prepare food by directly placing the vessels and is served as langar. "
24,Kasol, 2. Malana ,4.5, 8 km  from city center ," If you are up to some adventure, sightseeing and understanding the traditions of the local inhabitants, a visit to this small village is a blessing in disguise. If visiting Kasol you need to get involved in a trekking expedition to Malana. Malana village is almost 21 km from Kasol.  "
24,Kasol, 3. Parvati River ,4.6, 0 km  from city center ," Parvati River flows through the Parvati Valley in Kasol and is an indispensable part of this town. Though not really a place to visit, the Parvati River is definitely a top attraction in Kasol. Since the flow is too dangerous to allow any adventure activities, you can simply sit on the rocks by the Parvati River and be mesmerised by the rumbling sounds. "
24,Kasol, 4. Chalal ,4.4, 1 km  from city center ," Situated at an altitude of over 5300 feet and a 30-minute trek away from the tourist hub of Kasol, Chalal has managed to retain its old-world mountain village rustic charm. With a grand view of snow-capped mountains and majestic pine trees, this quaint town has been nicknamed the ""Isreal of Himachal Pradesh"", and rightfully so! "
24,Kasol, 5. Tosh ,4.2, 0 km  from city center , A hippie culture and some stunning sceneries - this is what makes up Tosh. This little village tucked in the Himachal offers ongoing trekkers pretty pastoral scenes and calming views. 
24,Kasol, 6. Camping ,4.4, 2 km  from city center ," From luxurious modern camps to affordable ones, Kasol offers you a wide range of camping options. What makes it even more special is the Parvati River flowing across the village. Other fun activities like bonfire, fishing, trekking and mountaineering are also organised. You can also trek and camp in Kheerganga.
 "
24,Kasol, 8. Barshaini ,4.0, 13 km  from city center ," The last place accessible by road in the Parvati Valley, Barshaini is a small village beyond Manikaran that also serves as the starting point for the 24km trek to Kheerganaga and is also connected to the small villages of Kalga-Tulga-Pulga. The lush greenery, views of magnificent snow-clad mountains and Parvati river add to the area’s scenic beauty. "
24,Kasol, 9. Kheerganga Trek ,4.2, 20 km  from city center ," Kheer Ganga (3050 meters) lies at the extreme end of Parvati valley and the last inhibited village while trekking to pin valley via Pin-Parvati pass. Kheerganga's panoramic skies and vast greenery are a much-needed delight to the trekker's eyes and especially the tired legs. It is a holy place with a hot water spring, a small temple of Lord Shiva and a bathing tank. It makes a rare combination for any trekker to bath in hot spring water when everything is covered by snow. "
24,Kasol, 10. Rasol ,4.1, 3 km  from city center ," Nestled in the Parvati Valley of the Himalayas is the magical village of Rasol.  Close to the famous Malana village and Kasol, Rasol is a simple yet exhausting trek from Kasol (around 3-4 hours), spanning between two and four hours. Chalal is the starting point of the trek.  "
24,Kasol, 11. Pin Parvati Pass ,4.0, 16 km  from city center , Pin Parvati Pass serves as a perfect destination for trekkers seeking challenging adventures. It is one of an amazing Trans Himalayan trek that passes through the Great Himalayan National Park. It is a difficult trek of around 110km. 
24,Kasol, 14. Sar Pass Trek ,4.0, 0 km  from city center ," Endowed with diverse terrain and rich in nature’s beauty, Sar Pass Trek is a perfect trek destination for beginners. Steeped in great beauty, the trail passes through thick forests, lush green meadows, rustic villages, and snow clad mountains gracing the backdrop. "
24,Kasol, 18. Stargazing ,3.4, 0 km  from city center , If stargazing is what you die for Parvati valley has plenty of awing sights to offer. Lying beneath the sky full of twinkling stars is an unforgettable experience. Fall in love with the night beauty Kasol has to offer. 
25,Nashik, 1. Panchvati ,4.3, 3 km  from city center ," Nothing short of holy for the ardent belivers of Ramayana, this site gets a lots of visitors in the form of pilgrims and religious travellers. A serene town located near Nasik, the site offers small sightings which would let you glipmse into the ancient world of where the exile of Lord Ram, Sita and Laxman took place, with banyan trees all around and an air of spirituality.  "
25,Nashik, 2. Sula Vineyard ,4.2, 11 km  from city center ,"  Sula Vineyards is an Indian winery located in Nashik in the state of Maharashtra, India. It was the valley's first commercial winery and was awarded with a silver medal for its 2012 Sauvignon Blanc as the biggest wine maker in India.The vineyard also houses a resort to live amid the winery and a tasting room in which people can taste different samples and varieties of wines produced at the winery. Sula Vineyards is spread over 160 acres of area in Nashik. "
25,Nashik, 3. Dudhsagar falls ,3.1, 8 km  from city center ," Regarded as one of the best falls in the view, Dhudsagar falls offer a panoramic view with a spectacular scenery. The cascade is in full verve during the monsoon season and quiet a sight to behold. "
25,Nashik, 4. Saptashrungi ,4.2, 1 km  from city center ," Situated on a hill range, consisting of seven hills, Saptashrungi is a site of religious significance for Hindus. The drive to the temple is quite scenic, especially during the monsoon season. "
25,Nashik, 5. Trimbakeshwar ,4.2, 28 km  from city center ," Trimbakeshwar is about 38 km away from Nashik. Located at the source of river Godavari, perched on top of Brahmagiri hills, Trimbakeshwar enshrines one of the 12 Jyotirlingas in India.



Initially there were alleged to be 64 jyotirlingas even though 12 of them remain and are considered to be holy. Each of the twelve jyotirlinga sites take the name of the governing deity, each considered to be a different manifestation of Shiva.  "
25,Nashik, 6. Pandavleni Caves ,4.2, 8 km  from city center ," Pandu Leni, also known as Trirashmi Caves, are a group of 24 caves carved between the 3rd century BC and the 2nd century AD, representing the Hinayana Buddhist beliefs. Out of the twenty-four caves, two caves majorly are the centre of attraction. The many inscriptions on the caves tell us that all the 3 kings, that ruled Nasik at that time, namely, the Kshatrapas, the Satavahanas and the Abhirs fully supported Buddhism,  though they were not Buddhists in the real sense. The inscriptions also confirm that apart from the kings, the local merchants and landlords too supported and donated huge sums for the development of these caves and the belief of Buddhism. "
25,Nashik, 7. Sita Gufa ,3.6, 1 km  from city center ," Nearby to Panchvati is the Sita Gufa, said to be the spot from where Sita was kidnapped by Ravana. A narrow staircase takes on into the caves, where they find idols of Lord Ram, Sita and Lakshmana as well as a Shivlinga, said to be the one, Sita worshipped. "
25,Nashik, 8. Anjaneri Hills ,3.1, 24 km  from city center ," Believed to be the birthplace of Lord Hanuman, Anjaneri derives its name from Hanuman's mother Anjani. Perched in the picturesque mountain range of Nashik-Trimbakeshwar, Anjaneri fort is at a distance of ~20 km from Nashik. "
25,Nashik, 9. Kapileshwara Temple ,3.2, 1 km  from city center ," One of the oldest instances of this pilgrim city, this is a Shiva temple surrounded by a hint of mystery due to the absence of a statue of Nandi Bull, usually found in all Shiva Temples. Close to the Kalaram temple, this is one of the most frequented temples in the city. "
25,Nashik, 10. Jain Temple ,3.2, 10 km  from city center , A recent addition to the religious sphere in Nasik is a sprawling and elaborate structure called the Jain Temple. The structure consist of three storeys and is built mainly in white marble and pink sand. Find here the 12 ton heavy deity of the 24th of Thirthankara of the Jains. 
25,Nashik, 11. City Shopping ,3.1, 2 km  from city center ," While in Nasik, one can shop for silver ornaments and silver ware. Head to the Main Bazaar or the Saraf Bazar for the same. "
25,Nashik, 14. Kalaram Temple ,3.2, 1 km  from city center ," One of the most significant religious centers of the city, this one derives its name from the black statue of Lord Rama. Also find inside the temple a black statue of Lord hanuman and statues of Sita and Lakshman. "
25,Nashik, 15. Deolali Camp ,3.2, 14 km  from city center ," A peaceful place away from the daily rush, Deolali (also spelt Devlali), is a perfect destination to revitalize yourself with clean air and spend some lone time in this well kept cantonment area. "
